"311","paulderidder","N-VA","248.jpg","Paul","De Ridder","1948-08-20","Brussel",\N
"312","biancadebaets","CD&V","595.jpg","Bianca","Debaets","1973-02-06","Brussel","Brussels Goverment"
"313","carladejonghe","Open VLD","250.jpg","Carla","Dejonghe","1966-08-25","Sint-Pieters-Woluwe","Brussels Parliament"
"314","johandemol","Independent","251.jpg","Johan","Demol","1957-06-09","Schaarbeek",""
"315","dominieklootensstael","Vlaams Belang","252.jpg","Dominiek","Lootens-Stael","1965-05-04","Jette","Brussels Parliament"
"316","annemiemaes","Groen!","1661.jpg","Annemie","Maes","1966-08-27","Jette","Brussels Parlement"
"317","elkeroex","sp.a","254.jpg","Elke","Roex","1974-06-29","Anderlecht","Alderman (or Chair of CPAS)"
"318","jefvandamme","sp.a","255.jpg","Jef","Van Damme","1979-01-08","Sint-Jans-Molenbeek","Brussels Parliament"
"319","elkevandenbrandt","Groen!","256.jpg","Elke","Van den Brandt","1980-02-21","Ganshoren","Flemish Parliament"
"320","greetvanlinter","Independent","257.jpg","Greet","Van Linter","1956-07-06","Ganshoren",\N
"321","waltervandenbossche","CD&V","258.jpg","Walter","Vandenbossche","1953-07-31","Anderlecht",""
"322","jeanlucvanraes","Open VLD","259.jpg","Jean-Luc","Vanraes","1954-04-10","Ukkel",""
"323","jacquesbrotchi","MR","260.jpg","Jacques","Brotchi","1942-08-11","Bruxelles","Belgian Senate"
"324","andredubusdewarnaffe","cdH","261.jpg","André","du Bus de Warnaffe","1955-06-18","Bruxelles","Province or municipal councillor"
"325","zakiakhattabi","ECOLO","3223.jpg","Zakia","Khattabi","1976-01-15","Bruxelles","Chair of a party"
"326","bertinmampakamankamba","cdH","264.jpg","Bertin","Mampaka Mankamba","1957-04-06","Bruxelles","Belgian Senate"
"327","catherinemoureaux","PS","1677.png","Catherine","Moureaux","1978-06-22","Schaerbeek","Province or municipal councillor"
"328","oliviaptito","PS","1578.jpg","Olivia","P'Tito","1973-08-25","",\N
"329","vincentvanhalewyn","ECOLO","1579.jpg","Vincent","Vanhalewyn","1974-05-20","",""
"330","hermanmennekens","Open VLD","1577.jpg","Herman","Mennekens","1972-05-15","jette",\N
"331","roswithaarens","ECOLO","265.jpg","Roswitha","Arens","1965-06-27","Bülingen",\N
"332","pascalarimont","CSP","266.jpg","Pascal","Arimont","1974-09-25","BüLLINGEN",\N
"333","michaelbalter","Vivant","267.jpg","Michael","Balter","1976-04-28","Büllingen",\N
"334","karlheinzbraun","ECOLO","268.jpg","Karl-Heinz","Braun","1964-04-16","Lontzen",""
"335","renechaineux","CSP","269.jpg","René","Chaineux","1951-02-13","Raeren",""
"336","freddycremer","ProDG","270.jpg","Freddy","Cremer","1957-02-21","Eupen","Parliament of the German Community"
"337","patriciacreutzvilvoye","CSP","271.jpg","Patricia","Creutz-Vilvoye","1964-12-27","Eupen","Parliament of the German Community"
"338","emildannemark","PFF","272.jpg","Emil","Dannemark","1957-07-07","Bütgenbach","Mayor"
"339","lucfrank","CSP","273.jpg","Luc","Frank","1972-04-29","Kelmis","Parliament of the German Community"
"340","erwinfranzen","CSP","274.jpg","Erwin","Franzen","1956-10-05","Bütgenbach","Alderman (or Chair of CPAS)"
"341","franzikafranzen","ECOLO","275.jpg","Franziska","Franzen","1953-08-27","Eupen","Parliament of the German Community"
"342","herbertgrommes","CSP","276.jpg","Herbert","Grommes","1965-09-06","Schönberg","Alderman (or Chair of CPAS)"
"343","heinzkeul","PFF","277.jpg","Heinz","Keul","1959-07-23","Recht",""
"344","lydiaklinkenberg","ProDG","278.jpg","Lydia","Klinkenberg","1981-10-03","Eupen","Parliament of the German Community"
"345","alainmertes","Vivant","279.jpg","Alain","Mertes","1973-12-21","Sinkt-Vith","Parliament of the German Community"
"346","patrickmeyer","CSP","280.jpg","Patrick","Meyer","1969-09-12","Eupen",\N
"347","alexandermiesen","PFF","281.jpg","Alexander","Miesen","1983-03-16","Büllingen","Province or municipal councillor"
"348","jennymores","MR","1441.png","Jenny","Baltus-Möres","1983-03-03","Eupen",\N
"349","kristenneyckenbartholemy","SP","283.jpg","Kirsten","Neycken-Bartholemy","1972-05-19","Eupen","Parliament of the German Community"
"350","bernischmitz","SP","284.jpg","Berni","Schmitz","1972-02-22","Kettenis",\N
"351","petraschmitz","ProDG","285.jpg","Petra","Schmitz","1972-02-22","Kettenis","Parliament of the German Community"
"352","charlesservaty","SP","286.jpg","Charles","Servaty","1966-06-14","Küchelscheid","Alderman (or Chair of CPAS)"
"353","resistoffels","SP","287.jpg","Resi","Stoffels","1951-09-28","Eynatten",\N
"354","alfonsvelz","ProDG","2356.png","Alfons","Velz","1951-04-21","Büllingen (Mürringen)","Parlement de la Communauté germanophone"
"355","louissiquet","SP","289.jpg","Louis","Siquet","1946-08-09","Amel",""
"356","mathieugrosch","CSP","290.jpg","Mathieu","Grosch","1950-09-14","Kelmis",""
"357","fredericdaerden","PS","291.jpg","Frédéric","Daerden","1970-01-11","Herstal","Mayor"
"358","veroniquedekeyser","PS","292.jpg","Véronique","De Keyser","1945-03-23","",\N
"359","annedelvaux","cdH","293.jpg","Anne","Delvaux","1970-10-20","",\N
"360","isabelledurant","ECOLO","294.jpg","Isabelle","Durant","1954-09-04","Schaerbeek","Province or municipal councillor"
"361","philippelamberts","ECOLO","1356.jpg","Philippe","Lamberts","1963-03-14","","European Parliament"
"362","louismichel","MR","296.jpg","Louis","Michel","1947-09-02","Saint-Jean-Geest","European Parliament"
"363","frederiqueries","MR","297.jpg","Frédérique","Ries","1959-05-14","","Province or municipal councillor"
"364","marctarabella","PS","298.jpg","Marc","Tarabella","1963-03-11","Anthisnes","Mayor"
"365","ivobelet","CD&V","299.jpg","Ivo","Belet","1959-06-07","Hasselt","European Parliament"
"366","philipclaeys","Vlaams Belang","300.jpg","Philip","Claeys","1965-05-24","Overijse",""
"368","jeanlucdehaene","CD&V","302.jpg","Jean-Luc","Dehaene","1940-08-07","Vilvoorde",""
"369","markdemesmaeker","N-VA","303.jpg","Mark","Demesmaeker","1958-09-12","Halle","Province or municipal councillor"
"371","derkjaneppink","LDD","305.jpg","Derk Jan","Eppink","1958-11-07","",""
"372","annemieneytsuyttebroeck","Open VLD","306.jpg","Annemie","Neyts-Uyttebroeck","1944-06-17","Brussel",""
"373","bartstaes","Groen!","307.jpg","Bart","Staes","1958-08-07","Antwerpen","European Parliament"
"374","mariannethyssen","CD&V","308.jpg","Marianne","Thyssen","1956-07-24","Oud-Heverlee","European Parliament"
"375","kathleenvanbrempt","sp.a","1255.jpg","Kathleen","Van Brempt","1969-11-18","Antwerpen","Province or municipal councillor"
"376","frankvanhecke","Independent","310.jpg","Frank","Vanhecke","1959-05-30","",\N
"377","guyverhofstadt","Open VLD","311.jpg","Guy","Verhofstadt","1953-04-11","Gent","European Parliament"
"378","monikadethierneumann","ECOLO","312.jpg","Monika","Dethier-Neumann","1960-02-26","Eupen",""
"379","edmundstoffels","PS","1670.jpg","Edmund","Stoffels","1957-03-15","Amel","Walloon Parliament"
"380","annebarzin","MR","314.jpg","Anne","Barzin","1975-08-18","Wepion","Alderman (or Chair of CPAS)"
"381","huguesbayet","PS","763.jpg","Hugues","Bayet","1975-04-12","Farciennes","Parlement européen"
"382","chantalbertouille","MR","316.jpg","Chantal","Bertouille","1955-04-17","Comines",""
"383","yvesbinon","MR","317.jpg","Yves","Binon","1905-05-17","Ham-sur-Heure-Nalinnes","Mayor"
"384","marcbolland","PS","318.jpg","Marc","Bolland","1963-03-21","Blégny",\N
"385","willyborsus","MR","319.jpg","Willy","Borsus","1962-04-04","Sinsin",\N
"386","andrebouchat","cdH","320.jpg","André","Bouchat","1939-07-21","Marche-en-Famenne","Mayor"
"387","carolinecassartmailleux","MR","321.jpg","Caroline","Cassart-Mailleux","1973-06-01","Ouffet","Mayor"
"388","christophecollignon","PS","568.jpg","Christophe","Collignon","1969-07-21","Huy","Mayor"
"389","veroniquecornet","MR","1637.jpg","Véronique","Cornet","1968-08-31","Montigny-le-Tilleul",""
"390","veronicacremasco","ECOLO","324.jpg","Veronica","Cremasco","1975-03-28","Liège",""
"391","jeanluccrucke","MR","325.jpg","Jean-Luc","Crucke","1962-10-29","Frasnes-les-Anvaing","Mayor"
"392","matthieudaele","ECOLO","840.jpg","Matthieu","Daele","1981-02-05","Theux","Walloon Parliament"
"393","sybilledecosterbauchau","MR","1316.jpg","Sybille (Marie)","de Coster-Bauchau","1953-02-23","Grez-Doiceau","Mayor"
"394","micheldelamotte","cdH","602.jpg","Michel","de Lamotte","1955-04-11","Liège","Federal Chamber of Representatives"
"395","marcdesaintmoulin","PS","329.jpg","Marc","de Saint Moulin","1957-04-22","Soignies","Mayor"
"396","xavierdesgain","ECOLO","330.jpg","Xavier","Desgain","1960-04-29","Marcinelle",""
"397","emmanueldisabato","ECOLO","331.jpg","Emmanuel","Disabato","1978-05-11","Mons",""
"398","philippedodrimont","MR","332.jpg","Philippe","Dodrimont","1964-06-01","Aywaille","Mayor"
"399","christiandupont","PS","333.jpg","Christian","Dupont","1947-05-03","Pont-à-Celles","Mayor"
"400","patrickdupriez","ECOLO","334.jpg","Patrick","Dupriez","1968-02-17","Ciney",\N
"401","claudeeerdekens","PS","335.jpg","Claude","Eerdekens","1948-05-13","Andenne","Mayor"
"402","francoisefassiauxlooten","PS","336.jpg","Françoise","Fassiaux-Looten","1946-07-11","Chimay","Mayor"
"403","dimitrifourny","cdH","337.jpg","Dimitri","Fourny","1972-04-28","Neufchâteau","Mayor"
"404","alfredgadenne","cdH","338.jpg","Alfred","Gadenne","1946-01-31","Mouscron","Mayor"
"405","latifagahouchi","PS","339.jpg","Latifa","Gahouchi","1961-02-26","Gilly","Belgian Senate"
"406","annecatherinegoffinet","cdH","340.jpg","Anne-Catherine","Goffinet","1978-01-04","Arlon",""
"407","virginiegonzalezmoyano","PS","341.jpg","Virginie","Gonzalez Moyano","1971-05-30","Anderlues","Walloon Parliament"
"408","stephanehazee","ECOLO","342.jpg","Stéphane","Hazée","1975-05-03","Namur","Walloon Parliament"
"409","catherinehoudart","PS","343.jpg","Catherine","Houdart","1969-05-06","Mons",""
"410","hervejamar","MR","344.jpg","Hervé","Jamar","1965-01-01","Hannut",""
"411","pierreyvesjeholet","MR","345.jpg","Pierre-Yves","Jeholet","1968-10-06","Xhendelesse","Mayor"
"412","joellekapompole","PS","346.jpg","Joëlle","Kapompole","1971-12-23","Mons","Walloon Parliament"
"413","sergekubla","MR","347.jpg","Serge","Kubla","1947-07-03","Waterloo",""
"414","benoitlangendries","cdH","348.jpg","Benoît","Langendries","1978-11-29","Tubize",\N
"415","michellebrun","cdH","349.jpg","Michel","Lebrun","1949-01-31","Viroinval",""
"416","maurolenzini","PS","350.jpg","Mauro","Lenzini","1957-09-25","Oupeye","Mayor"
"417","benedictelinard","ECOLO","351.jpg","Bénédicte","Linard","1976-08-22","Enghien",\N
"418","jeancharlesluperto","PS","836.png","Jean-Charles","Luperto","1973-11-17","Sambreville","Mayor"
"419","jeanclaudemaene","PS","353.jpg","Jean-Claude","Maene","1955-01-29","Beauraing",\N
"420","isabellemeerhaeghe","ECOLO","354.jpg","Isabelle","Meerhaeghe","1966-06-13","Charleroi",\N
"421","mauricemottard","PS","355.jpg","Maurice","Mottard","1951-08-02","Grâce-Hollogne","Mayor"
"422","savinemoucheron","cdH","356.jpg","Savine","Moucheron","1977-05-17","Mons","Alderman (or Chair of CPAS)"
"424","marcelneven","MR","358.jpg","Marcel","Neven","1943-08-27","Argenteau","Mayor"
"425","christiannoiret","ECOLO","891.jpg","Christian","Noiret","1959-12-24","Saint-Georges-sur-Meuse",\N
"426","alainonkelinx","PS","360.jpg","Alain","Onkelinx","1956-12-20","Ougrée","Walloon Parliament"
"427","florineparymille","MR","361.jpg","Florine","Pary-Mille","1951-08-21","Petit-Enghien",""
"428","sophiepecriaux","PS","362.jpg","Sophie","Pécriaux","1967-02-18","Seneffe","Walloon Parliament"
"429","sebastienpirlot","PS","2274.jpg","Sébastian","Pirlot","1971-08-29","Chiny","Mayor"
"430","maximeprevot","cdH","1167.jpg","Maxime","Prévot","1978-04-09","Dave","Walloon Government"
"431","florencereuter","MR","365.jpg","Florence","Reuter","1969-12-20","Waterloo","Mayor"
"432","mariannesaenen","ECOLO","366.jpg","Marianne","Saenen","1949-11-28","Huppaye",\N
"433","annicksaudoyer","PS","367.jpg","Annick","Saudoyer","1962-10-16","Mouscron",\N
"434","danielsenesael","PS","599.jpg","Daniel","Senesael","1957-01-13","Estaimpuis","Mayor"
"436","isabellesimonis","PS","370.jpg","Isabelle","Simonis","1967-03-04","Flémalle","Government of the Federation Wallonia-Brussels"
"437","malikasonnet","PS","371.jpg","Malika","Sonnet","1980-10-31","Vaux-sur-Sûre",\N
"438","pierretachenion","PS","372.jpg","Pierre","Tachenion","1959-06-16","Dour",\N
"440","murieltargnion","PS","1846.jpg","Muriel","Targnion","1971-05-18","Stembert","Mayor"
"441","luctiberghien","ECOLO","374.jpg","Luc","Tiberghien","1957-10-11","Mouscron",\N
"442","grazianatrotta","PS","626.jpg","Graziana","Trotta","1984-10-25","Aiseau-Presles","Province or municipal councillor"
"443","jeanpaulwahl","MR","3520.jpg","Jean-Paul","Wahl","1955-11-17","Jodoigne","Mayor"
"444","leonwalry","PS","377.jpg","Léon","Walry","1946-05-24","Incourt","Mayor"
"445","bernardwesphael","Independent","378.jpg","Bernard","Wesphael","1958-09-25","Liège",\N
"447","marcelcheron","ECOLO","380.jpg","Marcel","Cheron","1957-08-10","Nivelles","Federal Chamber of Representatives"
"448","christinedefraigne","MR","1301.png","Christine","Defraigne","1962-04-29","Liège","Chair of a parliament"
"450","olgazrihen","PS","794.jpg","Olga","Zrihen","1953-01-10","Haine-Saint-Pierre","Belgian Senate"
"452","marcelsen","cdH","1587.jpg","Marc","Elsen","1960-01-04","Verviers","Province or municipal councillor"
"453","christineservaes","cdH","1588.jpg","Christine","Servaes","1968-08-23","Juprelle","Mayor"
"454","maggyyerna","PS","1589.jpg","Maggy","Yerna","1953-10-08","LIEGE",""
"455","mariearena","PS","385.jpg","Marie","Arena","1966-12-17","Bruxelles",\N
"456","francoisbellot","MR","386.jpg","François","Bellot","1954-02-08","Rochefort","Federal Goverment"
"457","hassanbousetta","PS","387.jpg","Hassan","Bousetta","1970-07-13","Liège",""
"458","alaincourtois","MR","388.jpg","Alain","Courtois","1951-06-12","Bruxelles","Alderman (or Chair of CPAS)"
"459","armanddedecker","MR","389.jpg","Armand","De Decker","1948-10-08","Bruxelles","Mayor"
"460","francisdelperee","cdH","390.jpg","Francis","Delpérée","1942-01-14","Bruxelles","Chambre fédérale des Représentants"
"461","willydemeyer","PS","944.jpg","Willy","Demeyer","1959-03-17","Liège","Mayor"
"462","gerarddeprez","MR","855.jpg","Gérard","Deprez","1943-08-13","Chièvres","European Parliament"
"463","benoithellings","ECOLO","1004.jpg","Benoit","Hellings","1978-07-07","Bruxelles","Federal Chamber of Representatives"
"464","ahmedlaaouej","PS","394.jpg","Ahmed","Laaouej","1969-12-08","Bruxelles","Federal Chamber of Representatives"
"465","paulmagnette","PS","395.jpg","Paul","Magnette","1971-06-28","Charleroi","Walloon Government"
"466","philippemahoux","PS","396.jpg","Philippe","Mahoux","1944-06-26","Gesves","Belgian Senate"
"467","vanessamatz","cdH","397.jpg","Vanessa","Matz","1973-08-12","Aywaille","Federal Chamber of Representatives"
"468","jackymorael","ECOLO","398.jpg","Jacky","Morael","1959-11-26","Liège",""
"469","philippemoureaux","PS","399.jpg","Philippe","Moureaux","1939-04-12","Bruxelles",""
"470","fatihasaidi","PS","400.jpg","Fatiha","Saïdi","1961-03-19","Bruxelles",\N
"471","cecilethibaut","ECOLO","2296.jpg","Cécile","Thibaut","1967-03-22","Etalle","Province or municipal councillor"
"472","dominiquetilmans","MR","402.jpg","Dominique","Tilmans","1951-08-04","Wellin",""
"473","fabiennewinckel","PS","403.jpg","Fabienne","Winckel","1975-12-14","Soignies","Federal Chamber of Representatives"
"474","bertanciaux","sp.a","404.jpg","Bert","Anciaux","1959-09-11","Brussel","Belgian Senate"
"475","wouterbeke","CD&V","1724.jpg","Wouter","Beke","1974-08-09","Leopoldsburg","Chair of a party"
"476","frankboogaerts","N-VA","406.jpg","Frank","Boogaerts","1944-11-16","Lier","Mayor"
"477","huubbroers","N-VA","407.jpg","Huub","Broers","1951-12-05","Voeren","Mayor"
"478","yvesbuysse","Vlaams Belang","408.jpg","Yves","Buysse","1968-09-03","Assebroek",\N
"479","jurgenceder","Independent","409.jpg","Jurgen","Ceder","1963-06-11","Dilbeek",""
"480","dirkclaes","CD&V","410.jpg","Dirk","Claes","1959-05-27","Rotselaar","Mayor"
"481","rikdaems","Open VLD","411.jpg","Rik","Daems","1959-08-18","Leuven","Belgian Senate"
"482","sabinedebethune","CD&V","412.jpg","Sabine","de Bethune","1958-07-16","Marke","Belgian Senate"
"483","patrickdegroote","N-VA","413.jpg","Patrick","De Groote","1958-10-13","Ruddervoorde",""
"484","bartdenijn","N-VA","414.jpg","Bart","De Nijn","1954-06-20","Mechelen",""
"485","guidodepadt","Open VLD","415.jpg","Guido","De Padt","1954-05-23","Geraardsbergen","Mayor"
"486","leonadetiege","sp.a","416.jpg","Leona","Detiège","1942-11-26","Kalmthout",""
"487","daliladouifi","sp.a","417.jpg","Dalila","Douifi","1970-02-17","Torhout",""
"488","ingefaes","N-VA","418.jpg","Inge","Faes","1973-05-29","Puurs",""
"489","louiside","N-VA","419.jpg","Louis","Ide","1973-07-03","",""
"490","bartlaeremans","Independent","420.jpg","Bart","Laeremans","1966-04-17","Grimbergen",\N
"491","nelelijnen","Open VLD","4324.jpg","Nele","Lijnen","1978-04-12","Hechtel-Eksel","Alderman (or Chair of CPAS)"
"492","lievemaes","N-VA","422.jpg","Lieve","Maes","1960-05-12","Zaventem","Belgian Senate"
"493","freyapiryns","Groen!","423.jpg","Freya","Piryns","1976-08-26","Berchem",\N
"494","etienneschouppe","CD&V","424.jpg","Etienne","Schouppe","1942-07-24","Liedekerke",""
"495","elkesleurs","N-VA","425.jpg","Elke","Sleurs","1968-02-06","Gent","Federal Goverment"
"496","veerlestassijns","N-VA","426.jpg","Veerle","Stassijns","1952-08-26","Roosdaal",\N
"498","martinetaelman","Open VLD","428.jpg","Martine","Taelman","1965-07-19","Grobbendonk","Federale Kamer van Volksvertegenwoordigers"
"499","fauzayatalhaoui","sp.a","429.jpg","Fauzaya","Talhaoui","1969-11-01","Antwerpen",\N
"500","ankevandermeersch","Vlaams Belang","430.jpg","Anke","Van Dermeersch","1972-10-27","Antwerpen","Belgian Senate"
"501","elsvanhoof","CD&V","431.jpg","Els","Van Hoof","1969-03-07","Leuven","Federal Chamber of Representatives"
"502","karlvanlouwe","N-VA","432.jpg","Karl","Vanlouwe","1970-10-22","Ganshoren","Belgian Senate"
"503","yoerivastersavendts","Open VLD","433.jpg","Yoeri","Vastersavendts","1971-02-02","Asse",\N
"504","sabinevermeulen","N-VA","822.png","Sabine","Vermeulen","1971-03-12","Deinze","Province or municipal councillor"
"505","jeanfrancoisistasse","PS","435.jpg","Jean-François","Istasse","1950-11-27","Polleur",""
"506","dannypieters","N-VA","1593.jpg","Danny","Pieters","1956-10-13","",\N
"507","riktorfs","CD&V","1594.jpg","Rik","Torfs","1956-10-16","Leuven",\N
"508","kareldegucht","Open VLD","436.jpg","Karel","De Gucht","1954-01-27","Berlare","Province or municipal councillor"
"509","erikarckens","Independent","437.jpg","Erik","Arckens","1961-12-09","Brussel",\N
"510","carolinebastiaens","CD&V","438.jpg","Caroline","Bastiaens","1976-09-13","Hoboken","Flemish Parliament"
"511","robrechtbothuyne","CD&V","439.jpg","Robrecht","Bothuyne","1979-11-16","Kruishoutem","Flemish Parliament"
"512","boudewijnbouckaert","LDD","440.jpg","Boudewijn","Bouckaert","1947-07-21","Wetteren",""
